persona_id,promptgroup_id,gender,race,adhd_severity,age_group,prompt_id,prompt_text,response_text,model_name,sentiment,word_count,empathy_score
MWMY,Motivation and Emotion,Male,White,Mild,Young Adult,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,GPT-4,0.5,147,0.65
MWMY,Motivation and Emotion,Male,White,Mild,Young Adult,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,GPT-4,0.41,131,0.65
MWMY,Motivation and Emotion,Male,White,Mild,Young Adult,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,GPT-4,0.4,140,0.48
MWMY,Motivation and Emotion,Male,White,Mild,Young Adult,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,GPT-4,0.36,112,0.59
MWMY,Motivation and Emotion,Male,White,Mild,Young Adult,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,GPT-4,0.36,168,0.56
MWMY,Motivation and Emotion,Male,White,Mild,Young Adult,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,GPT-4,0.45,116,0.44
MWMY,Motivation and Emotion,Male,White,Mild,Young Adult,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,GPT-4,0.5,112,0.42
MWMY,Planning and Balancing Life,Male,White,Mild,Young Adult,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,GPT-4,0.49,135,0.48
MWMY,Planning and Balancing Life,Male,White,Mild,Young Adult,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,GPT-4,0.44,111,0.58
MWMY,Planning and Balancing Life,Male,White,Mild,Young Adult,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,GPT-4,0.4,140,0.51
MWMY,Planning and Balancing Life,Male,White,Mild,Young Adult,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,GPT-4,0.33,145,0.55
MWMA,Task Management,Male,White,Mild,Adult,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,GPT-4,0.56,116,0.42
MWMA,Task Management,Male,White,Mild,Adult,T02,How should I organize my work schedule for the week?,Simulated response for T02...,GPT-4,0.34,93,0.5
MWMA,Task Management,Male,White,Mild,Adult,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,GPT-4,0.41,135,0.56
MWMA,Task Management,Male,White,Mild,Adult,T04,Can you help me plan my day more effectively?,Simulated response for T04...,GPT-4,0.49,96,0.38
MWMA,Task Management,Male,White,Mild,Adult,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,GPT-4,0.5,116,0.41
MWMA,Task Management,Male,White,Mild,Adult,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,GPT-4,0.6,122,0.44
MWMA,Task Management,Male,White,Mild,Adult,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,GPT-4,0.39,146,0.55
MWMA,Focus and Distraction,Male,White,Mild,Adult,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,GPT-4,0.25,158,0.42
MWMA,Focus and Distraction,Male,White,Mild,Adult,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,GPT-4,0.48,141,0.54
MWMA,Focus and Distraction,Male,White,Mild,Adult,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,GPT-4,0.51,117,0.48
MWMA,Focus and Distraction,Male,White,Mild,Adult,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,GPT-4,0.53,153,0.53
MWMA,Focus and Distraction,Male,White,Mild,Adult,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,GPT-4,0.45,121,0.46
MWMA,Memory and Reminders,Male,White,Mild,Adult,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,GPT-4,0.46,137,0.53
MWMA,Memory and Reminders,Male,White,Mild,Adult,T14,Can you remind me about my homework assignment?,Simulated response for T14...,GPT-4,0.59,171,0.47
MWMA,Memory and Reminders,Male,White,Mild,Adult,T15,What should I do if I forget something important?,Simulated response for T15...,GPT-4,0.46,154,0.3
MWMA,Memory and Reminders,Male,White,Mild,Adult,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,GPT-4,0.31,109,0.46
MWMA,Memory and Reminders,Male,White,Mild,Adult,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,GPT-4,0.67,130,0.53
MWMA,Motivation and Emotion,Male,White,Mild,Adult,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,GPT-4,0.58,125,0.28
MWMA,Motivation and Emotion,Male,White,Mild,Adult,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,GPT-4,0.58,134,0.35
MWMA,Motivation and Emotion,Male,White,Mild,Adult,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,GPT-4,0.53,152,0.46
MWMA,Motivation and Emotion,Male,White,Mild,Adult,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,GPT-4,0.73,142,0.52
MWMA,Motivation and Emotion,Male,White,Mild,Adult,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,GPT-4,0.45,134,0.42
MWMA,Motivation and Emotion,Male,White,Mild,Adult,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,GPT-4,0.41,146,0.51
MWMA,Motivation and Emotion,Male,White,Mild,Adult,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,GPT-4,0.55,120,0.53
MWMA,Motivation and Emotion,Male,White,Mild,Adult,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,GPT-4,0.45,150,0.47
MWMA,Planning and Balancing Life,Male,White,Mild,Adult,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,GPT-4,0.46,110,0.54
MWMA,Planning and Balancing Life,Male,White,Mild,Adult,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,GPT-4,0.41,145,0.59
MWMA,Planning and Balancing Life,Male,White,Mild,Adult,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,GPT-4,0.54,157,0.69
MWMA,Planning and Balancing Life,Male,White,Mild,Adult,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,GPT-4,0.38,114,0.32
MWMS,Task Management,Male,White,Mild,Senior,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,GPT-4,0.57,159,0.49
MWMS,Task Management,Male,White,Mild,Senior,T02,How should I organize my work schedule for the week?,Simulated response for T02...,GPT-4,0.39,135,0.74
MWMS,Task Management,Male,White,Mild,Senior,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,GPT-4,0.51,132,0.57
MWMS,Task Management,Male,White,Mild,Senior,T04,Can you help me plan my day more effectively?,Simulated response for T04...,GPT-4,0.52,139,0.42
MWMS,Task Management,Male,White,Mild,Senior,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,GPT-4,0.69,139,0.63
MWMS,Task Management,Male,White,Mild,Senior,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,GPT-4,0.45,161,0.4
MWMS,Task Management,Male,White,Mild,Senior,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,GPT-4,0.51,127,0.61
MWMS,Focus and Distraction,Male,White,Mild,Senior,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,GPT-4,0.65,96,0.48
MWMS,Focus and Distraction,Male,White,Mild,Senior,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,GPT-4,0.4,121,0.33
MWMS,Focus and Distraction,Male,White,Mild,Senior,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,GPT-4,0.51,146,0.37
MWMS,Focus and Distraction,Male,White,Mild,Senior,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,GPT-4,0.47,104,0.67
MWMS,Focus and Distraction,Male,White,Mild,Senior,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,GPT-4,0.35,124,0.48
MWMS,Memory and Reminders,Male,White,Mild,Senior,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,GPT-4,0.23,124,0.49
MWMS,Memory and Reminders,Male,White,Mild,Senior,T14,Can you remind me about my homework assignment?,Simulated response for T14...,GPT-4,0.57,125,0.68
MWMS,Memory and Reminders,Male,White,Mild,Senior,T15,What should I do if I forget something important?,Simulated response for T15...,GPT-4,0.47,152,0.39
MWMS,Memory and Reminders,Male,White,Mild,Senior,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,GPT-4,0.51,181,0.5
MWMS,Memory and Reminders,Male,White,Mild,Senior,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,GPT-4,0.52,129,0.49
MWMS,Motivation and Emotion,Male,White,Mild,Senior,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,GPT-4,0.45,118,0.5
MWMS,Motivation and Emotion,Male,White,Mild,Senior,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,GPT-4,0.43,119,0.51
MWMS,Motivation and Emotion,Male,White,Mild,Senior,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,GPT-4,0.65,124,0.23
MWMS,Motivation and Emotion,Male,White,Mild,Senior,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,GPT-4,0.62,151,0.29
MWMS,Motivation and Emotion,Male,White,Mild,Senior,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,GPT-4,0.46,123,0.36
MWMS,Motivation and Emotion,Male,White,Mild,Senior,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,GPT-4,0.39,114,0.68
MWMS,Motivation and Emotion,Male,White,Mild,Senior,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,GPT-4,0.63,148,0.57
MWMS,Motivation and Emotion,Male,White,Mild,Senior,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,GPT-4,0.45,107,0.55
